scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap_rescore,delta_nap_reference,rescore_minus_reference_delta_nap
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,171,molformer,xgboost,0.09673193956088381,0.22956547786075385,0.14705882352941177,0.06303733798047302,0.2008259647480505,0.14705882352941177,0.03369460158041079,0.03369460158041082,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,171,morgan,mlp,0.0005957581168595585,0.14756697015849787,0.14705882352941177,0.5264207628451084,0.5960647683090631,0.14705882352941177,-0.5258250047282489,-0.5258250047282488,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,171,morgan,xgboost,-0.0604986067539968,0.09545707070982627,0.14705882352941177,0.0862174107532419,0.22059720328952984,0.14705882352941177,-0.1467160175072387,-0.1467160175072386,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,171,unimol,mlp,-0.027687252177606623,0.12344322608380613,0.14705882352941177,-0.00674690463627136,0.1413041107514156,0.14705882352941177,-0.020940347541335263,-0.0209403475413352,-6.245004513516506e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,171,unimol,xgboost,0.04119805208977854,0.18219833854716405,0.14705882352941177,-0.0023144226416092263,0.14508475715862743,0.14705882352941177,0.043512474731387765,0.04351247473138773,3.469446951953614e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,172,molformer,mlp,0.328977873977874,0.37447089947089945,0.06779661016949153,0.2807299585602596,0.32949402916634374,0.06779661016949153,0.04824791541761436,0.04824791541761436,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,172,molformer,xgboost,0.034674173745385395,0.10011999247451181,0.06779661016949153,0.2537621953448566,0.3043545888807986,0.06779661016949153,-0.21908802159947122,-0.21908802159947122,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,172,morgan,mlp,0.5511239726457118,0.5815562456866804,0.06779661016949153,0.093588374037895,0.1550400096963428,0.06779661016949153,0.4575355986078168,0.45753559860781673,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,172,morgan,xgboost,0.21090240864305035,0.2644005504299622,0.06779661016949153,0.06167294238710922,0.1252883361235764,0.06779661016949153,0.14922946625594113,0.14922946625594116,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,172,unimol,mlp,0.014302967400880719,0.08112988486522778,0.06779661016949153,0.07103400939264595,0.13401475451856826,0.06779661016949153,-0.056731041991765235,-0.056731041991765235,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,172,unimol,xgboost,0.12948923922185954,0.1885069179186826,0.06779661016949153,0.1656044712862895,0.22217365967365965,0.06779661016949153,-0.03611523206442996,-0.0361152320644299,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,173,molformer,mlp,0.10289337441014272,0.14561273753346923,0.047619047619047616,0.07535256529556138,0.11938339551958227,0.047619047619047616,0.027540809114581344,0.02754080911458129,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,173,molformer,xgboost,0.00807583630440321,0.055310320289907816,0.047619047619047616,0.05260340594378981,0.09771752947027601,0.047619047619047616,-0.0445275696393866,-0.04452756963938664,3.469446951953614e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,173,morgan,mlp,0.021522117451378997,0.06811630233464666,0.047619047619047616,0.23616220324734818,0.2725354316641411,0.047619047619047616,-0.2146400857959692,-0.21464008579596913,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,173,morgan,xgboost,-0.0105985282493369,0.037525211191107716,0.047619047619047616,0.01890558990366011,0.06562437133681914,0.047619047619047616,-0.029504118152997007,-0.029504118152996934,-7.28583859910259e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,173,unimol,mlp,-0.017541450707159737,0.030912904088419294,0.047619047619047616,0.8409578544061302,0.8485312899106002,0.047619047619047616,-0.85849930511329,-0.85849930511329,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,173,unimol,xgboost,-0.0003859242642912924,0.04725150070067496,0.047619047619047616,0.583178222065804,0.6030268781579086,0.047619047619047616,-0.5835641463300953,-0.5835641463300953,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,175,molformer,mlp,-0.0005181806248975319,0.23293606152091187,0.2333333333333333,0.10578293906327953,0.314433586615181,0.2333333333333333,-0.10630111968817706,-0.10630111968817707,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,175,molformer,xgboost,0.08167920948594827,0.2959540606058937,0.2333333333333333,0.12485544846668507,0.32905584382445857,0.2333333333333333,-0.0431762389807368,-0.0431762389807368,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,175,morgan,mlp,0.2672368620452302,0.43821492756800984,0.2333333333333333,0.2361466390887831,0.41437908996806705,0.2333333333333333,0.03109022295644706,0.031090222956447117,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,175,morgan,xgboost,0.3026641620673789,0.46537585758499045,0.2333333333333333,0.27728243192828383,0.44591653114501756,0.2333333333333333,0.02538173013909506,0.02538173013909506,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,175,unimol,mlp,-0.017457065208437997,0.21994958334019754,0.2333333333333333,0.18400418089940293,0.3744032053562089,0.2333333333333333,-0.20146124610784094,-0.20146124610784094,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,175,unimol,xgboost,0.029916358976794694,0.25626920854887597,0.2333333333333333,0.044366670931474665,0.2673477810474639,0.2333333333333333,-0.014450311954679971,-0.014450311954679974,3.469446951953614e-18
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,182,molformer,mlp,0.17746915756911386,0.4428016873855287,0.3225806451612903,0.1907752802279384,0.45181551241247436,0.3225806451612903,-0.013306122658824554,-0.017389249875425034,0.0040831272166004795
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,182,molformer,xgboost,0.8268204353324379,0.8826848110316515,0.3225806451612903,0.4284692427951096,0.6128340031837839,0.3225806451612903,0.39835119253732826,0.39835119253732826,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,182,morgan,mlp,0.0820707717714127,0.3781769744257957,0.3225806451612903,0.17236160905530215,0.439341735166495,0.3225806451612903,-0.09029083728388945,-0.0892721142357283,-0.0010187230481611548
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,182,morgan,xgboost,0.24124934873747797,0.4860076233382915,0.3225806451612903,0.2663419756944603,0.5030058545026989,0.3225806451612903,-0.025092626956982306,-0.024993951282874627,-9.867567410767886e-05
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,182,unimol,mlp,0.42619727080344244,0.6112949253829773,0.3225806451612903,0.14059513335211785,0.4178225096901443,0.3225806451612903,0.28560213745132457,0.2865648927859652,-0.0009627553346406303
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,182,unimol,xgboost,0.8507944565045328,0.8989252769869416,0.3225806451612903,0.39892632915516274,0.5928210616857554,0.3225806451612903,0.45186812734937004,0.4541047795860224,-0.00223665223665237
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,183,molformer,mlp,-0.06232524579711149,0.16531587830226954,0.21428571428571427,-0.06244715282212221,0.1652200942111897,0.21428571428571427,0.00012190702501072015,-0.0015862124597120011,0.0017081194847227213
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,183,molformer,xgboost,-0.060177483127656084,0.16700340611398448,0.21428571428571427,-0.04643452705987411,0.1778014430243846,0.21428571428571427,-0.013742956067781975,-0.012985380310206261,-0.0007575757575757139
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,183,morgan,mlp,-0.023123456690616412,0.19611728402880138,0.21428571428571427,-0.015403612648742944,0.20218287577598767,0.21428571428571427,-0.007719844041873468,-0.008753573145777965,0.0010337291039044967
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,183,morgan,xgboost,0.03679984111830364,0.24319987516438143,0.21428571428571427,0.18125707730894358,0.3567019893141699,0.21428571428571427,-0.14445723619063994,-0.14445723619064005,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,183,unimol,mlp,0.0007620831482235106,0.2148844939021756,0.21428571428571427,0.07283817159955448,0.2715157062567928,0.21428571428571427,-0.07207608845133097,-0.07118000412952606,-0.0008960843218049075
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,183,unimol,xgboost,-0.0319664140239329,0.1891692461240527,0.21428571428571427,0.06182507888690617,0.26286256198256913,0.21428571428571427,-0.09379149291083907,-0.09478998556880538,0.00099849265796631
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,189,molformer,mlp,0.41319942611190824,0.5139631610219846,0.1717171717171717,0.2506215483186258,0.3793026965871446,0.1717171717171717,0.16257787779328242,0.16018667741069031,0.002391200382592107
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,189,molformer,xgboost,0.1260149349190161,0.2760931784177709,0.1717171717171717,0.1568464126285825,0.30163036197518955,0.1717171717171717,-0.0308314777095664,-0.02157422133609771,-0.009257256373468692
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,189,morgan,mlp,-0.040366168805571374,0.13828256725195098,0.1717171717171717,-0.022430488343571503,0.1531383833921933,0.1717171717171717,-0.01793568046199987,-0.017935680461999833,-3.8163916471489756e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,189,morgan,xgboost,0.003999600457657575,0.1750299720962416,0.1717171717171717,0.042158168862954086,0.20663605905820437,0.1717171717171717,-0.03815856840529651,-0.04053898170948923,0.0023804133041927245
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,189,unimol,mlp,-0.03560675974411488,0.14222470405032908,0.1717171717171717,0.06753689280590283,0.22765682030387913,0.1717171717171717,-0.10314365255001771,-0.09519069087754377,-0.007952961672473946
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,189,unimol,xgboost,-0.03533820181879268,0.1424471459682727,0.1717171717171717,0.1135133149035938,0.26573830123327974,0.1717171717171717,-0.14885151672238647,-0.1491604729142852,0.00030895619189871826
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,194,molformer,mlp,-0.01455670004630997,0.04601384921018614,0.05970149253731343,0.004029622783576,0.06349054082634759,0.05970149253731343,-0.01858632282988597,-0.018586322829885933,-3.8163916471489756e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,194,molformer,xgboost,-0.0005498234904914653,0.059184494329836385,0.05970149253731343,0.0579069512646857,0.11415131238321193,0.05970149253731343,-0.05845677475517717,-0.05845677475517717,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,194,morgan,mlp,0.015141754557440617,0.07393926174804118,0.05970149253731343,0.12566077010448864,0.1778601271131759,0.05970149253731343,-0.11051901554704803,-0.11051901554704804,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,194,morgan,xgboost,-0.0160887595154021,0.044573255978054734,0.05970149253731343,0.02815577600350244,0.08617632668986049,0.05970149253731343,-0.04424453551890454,-0.04424453551890446,-7.632783294297951e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,194,unimol,mlp,0.014022559932842413,0.07288688471297122,0.05970149253731343,0.003749964220517842,0.06322757829690484,0.05970149253731343,0.010272595712324572,0.0102725957123246,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,194,unimol,xgboost,0.08573686373891352,0.14031973754554553,0.05970149253731343,-0.018256914169169133,0.04253454339316932,0.05970149253731343,0.10399377790808266,0.10399377790808256,9.71445146547012e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,200,molformer,mlp,0.298290926674969,0.45340556393629167,0.22105263157894736,-0.04940188789317199,0.18257116100952916,0.22105263157894736,0.347692814568141,0.34769281456814094,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,200,molformer,xgboost,0.3450070221048291,0.4897949435342879,0.22105263157894736,-0.009660933095521164,0.2135272731676993,0.22105263157894736,0.35466795520035027,0.35466795520035027,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,200,morgan,mlp,-0.07772011386918265,0.16051275340716298,0.22105263157894736,0.0192122229235861,0.23601794206679338,0.22105263157894736,-0.09693233679276875,-0.09693233679276872,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,200,morgan,xgboost,-0.07853846960953252,0.15987529735678518,0.22105263157894736,-0.011045312438437612,0.21244891452163805,0.22105263157894736,-0.06749315717109491,-0.06749315717109486,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,200,unimol,mlp,0.04059779229086157,0.25267617504761847,0.22105263157894736,0.03608720418112041,0.24916266430950432,0.22105263157894736,0.0045105881097411635,0.004510588109741094,6.938893903907228e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,200,unimol,xgboost,0.16673684801463548,0.3509318605587686,0.22105263157894736,0.041771554499813894,0.253590474031434,0.22105263157894736,0.12496529351482158,0.12496529351482158,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,202,molformer,mlp,-0.026305838101469664,0.2054406414698299,0.22580645161290322,0.3136085253263746,0.4686001486397739,0.22580645161290322,-0.3399143634278443,-0.3397891123040029,-0.00012525112384143
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,202,molformer,xgboost,0.3507147777725123,0.4973275698883966,0.22580645161290322,0.42247154240240564,0.5528811941179915,0.22580645161290322,-0.07175676462989333,-0.07162695891973048,-0.0001298057101628558
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL244_Ki,202,morgan,mlp,0.13833577682214235,0.33290511753972307,0.22580645161290322,0.007850517935770974,0.23188427195027428,0.22580645161290322,0.13048525888637139,0.13126565611413707,-0.0007803972277656834
