draw,unadjusted_boundary_extended,null_adjusted_boundary_extended,null_adjusted_strict_unmatched,null_adjusted_boundary_prevalence_le_0_8
4699,-0.0084949751341739,-0.010629860364808475,-0.004661336619356346,-0.012538149828868597
4700,-0.0041949860131678,-0.014364057883618248,-0.006664166666666679,-0.00856498477430049
4701,-0.0053310759193111,-0.006143058655322546,-0.013230788611740991,-0.011265452237294792
4702,-0.005577225146462399,-0.011370292019381528,-0.01176367984128666,-0.005997809725735256
4703,-0.0122685185185185,-0.011419691525812362,-0.01644549493258322,-0.010531483131530125
4704,-0.00984303666549935,-0.007967872079545857,-0.011184048644257566,-0.005608851652051295
4705,-0.01329277180481585,-0.007047406312123038,-0.01075794171715224,-0.009133796296296293
4706,-0.0056270184177216,-0.00815608080478621,-0.010701873295239517,-0.0065266832158097626
4707,-0.0041682513315599,-0.00445219907431425,-0.008695330981740662,-0.013782482419863247
4708,-0.00527197674913025,-0.007361338836245287,-0.010642490842490845,-0.010592982954545471
4709,-0.0079634112319733,-0.010311260603637032,-0.012882818379663971,-0.008607150510093059
4710,-0.0111045667295667,-0.008429945426478397,-0.012719648258282916,-0.004886347857321213
4711,-0.01036658601924135,-0.00996719591585488,-0.010752609481701616,-0.004127250696145085
4712,-0.0053310759193111,-0.007509308868209316,-0.006888592117758781,-0.008647990475847134
4713,-0.00729159144221885,-0.013289425924703278,-0.013539433013417607,-0.005633118891895689
4714,-0.00736121854787705,-0.010258657206305463,-0.01251900642668049,-0.01111916714091317
4715,-0.0089567792840897,-0.010961929708861354,-0.01383508478924529,-0.010854884062096753
4716,-0.0137773255767098,-0.01391425124783418,-0.005094052175733434,-0.013805264920753027
4717,-0.00720531138862045,-0.011209045584045584,-0.015254411004961249,-0.004301924006753196
4718,-0.0120518787555649,-0.00855253246344084,-0.013014722728622325,-0.003781545598158048
4719,-0.00517034109529295,-0.007980653416461125,-0.007998371289269526,-0.019258707069445685
4720,-0.004976174937602,-0.012655395046257633,-0.009344140012153643,-0.004902290043289986
4721,-0.01027381241445245,-0.00645102438849959,-0.009147645997281247,-0.010629860364808475
4722,-0.0089362513732261,-0.007538506120956558,-0.007791496096139532,-0.007047406312123038
4723,-0.0061670871904789,-0.001268455249887144,-0.007969399436194347,-0.004538904634230179
4724,-0.0041949162964818,-0.012427317147766369,-0.01081781072504822,-0.005521788847004033
4725,-0.0036753596802616,-0.005578135356706815,-0.009147645997281247,-0.005663305935819027
4726,-0.0132185300583526,-0.0083395130183639,-0.015170134207240131,-0.003781545598158048
4727,-0.010352639758651,-0.010629860364808475,-0.0092199181271692,-0.010927220329199634
4728,-0.00075,-0.00856498477430049,-0.012773415969820892,-0.011880114488131505
4729,-0.00443032278257135,0.00011226851851851849,-0.01315960258392732,-0.006637243839825901
4730,-0.009858441439425901,-0.011240572794844784,-0.010503489885634876,-0.010797431321770821
4731,-0.00147516287047085,-0.012177590587006987,-0.009926051902242376,-0.003805554374527592
4732,-0.0089276222472216,-0.003187727189683791,-0.009285857135564086,-0.011931255395319904
4733,-0.0075039430428525495,-0.005546487747145641,-0.014774068049746479,-0.005710235690235661
4734,-0.0010575891255999,-0.013636948719646396,-0.010453599806594688,-0.009321871914828972
4735,-0.0012998318151895506,-0.014039872676901176,-0.0027696497734409735,-0.005546487747145641
4736,-0.0046646748500815,-0.011265452237294792,-0.019060018150793848,-0.007391816154389268
4737,-0.00764754385777545,-0.010524946348776196,-0.014592525341406558,-0.015469517039655385
4738,-0.0017530009786604,-0.01222048612232155,-0.008266835037433792,-0.006137217416076299
4739,-0.0107265703387327,-0.008033428383107881,-0.0037845373222272147,-0.004238618336045611
4740,-0.0108468801496535,-0.005079326945045561,-0.010160437207696195,-0.013201043524483081
4741,-0.01190277661984995,-0.012358375420875348,-0.0057473813155553884,-0.013289425924703278
4742,-0.007166386061109401,-0.013514995712696404,-0.012773415969820892,-0.004991939379466098
4743,-0.0052287048131923,-0.011783523947844756,-0.017327921657877058,-0.009700972565726381
4744,-0.0028257919828583,-0.0055095085471909,-0.01194869035760986,-0.012240937908200047
4745,-0.0055186667042923495,-0.010119882198998238,-0.010302541582423653,-0.009133796296296293
4746,-0.0010575891255999,-0.010364110367297452,-0.010701873295239517,-0.009700972565726381
4747,-0.01035679319622145,-0.006352813801172516,-0.01045512679226189,-0.008608386070310552
4748,-0.0082580883143771,-0.011279003528573209,-0.011770654141361261,-0.009497400482197335
4749,-0.0089276222472216,-0.009700972565726381,-0.011611088632411545,-0.005997809725735256
4750,-0.009930822117595,-0.005400805757661602,-0.012575290054291276,-0.012404336118250123
4751,-0.010621334329161,-0.013898084780365211,-0.014404644865930006,-0.009651760101360762
4752,-0.0089567792840897,-0.004902290043289986,-0.01455488091829489,-0.012332971471867854
4753,-0.0079027739244248,-0.0058969233134340705,-0.008543424561955271,-0.01110303696569107
4754,-0.0028411711400904,-0.01207307248999592,-0.0134214478317754,-0.01001342101795271
4755,-0.007816813005914549,-0.01001342101795271,-0.011101617770358754,-0.005719750036645738
4756,-0.0090091286012307,-0.011553987051574899,-0.010892108076819012,-0.0020216682036038464
4757,-0.0066980247222447,-0.008637583323057793,-0.01221439877599464,-0.006071428571428603
4758,-0.0026769504097935,-0.009315755735198581,-0.010701873295239517,-0.011865788819290943
4759,-0.00917406460073285,-0.00815608080478621,-0.010385297719442186,-0.011843101651469703
4760,-0.0145833333333333,-0.010082115483140523,-0.010701873295239517,-0.011993247728927025
4761,-0.0096801346801345,-0.0065512002773011405,-0.008297985347985357,-0.01422625965717492
4762,-0.0045634936272695,-0.013891822991822955,-0.009065634727769833,-0.013898084780365211
4763,-0.003519366266059,-0.006835184601090921,-0.01081781072504822,-0.009700972565726381
4764,-0.00563201480753505,-0.010740420498788754,-0.012548408384820853,-0.0110576556014262
4765,-0.00277891293156945,-0.009936372446450445,-0.013176041666666638,-0.010594633538150561
4766,-0.0053251109139419005,-0.00582943457046093,-0.014277435767602726,-0.013805264920753027
4767,-0.0107265703387327,-0.004886347857321213,-0.011978569676472544,-0.008157280408164186
4768,-0.0130264829376035,-0.010355102303223545,-0.009500246761299659,-0.00793448821823678
4769,-0.0080616169390889,-0.004991939379466098,-0.01676177261876205,-0.005400805757661602
4770,-0.00889499294985065,-0.00815608080478621,-0.009153198619233974,-0.012046809528978623
4771,0.0,-0.014902771170628326,-0.008758783384080121,-0.004478680545644804
4772,-0.00435613760583565,-0.01302911334147498,-0.017327921657877058,-0.006452554752578251
4773,-0.002479674895297,-0.007141015223366411,-0.009238588514415728,-0.010625956935480754
4774,-0.010600493928406701,-0.012648982509970826,-0.007521961026658277,-0.009756007994335392
4775,-0.00772738288623365,-0.006452554752578251,-0.010701873295239517,-0.008043956043956062
4776,-0.0115340857071384,-0.008060887541727166,-0.010250038422996885,-0.008440977890807486
4777,-0.01195771169036945,-0.007417203387598048,-0.015558243413361296,-0.012063770538146754
4778,-0.006524270088978,-0.005823957626702403,-0.012288941855960262,-0.012404336118250123
4779,-0.01337541194315485,-0.015944152315889113,-0.0093459352274196,-0.010594633538150561
4780,0.0,-0.005200303067994301,-0.014404644865930006,-0.015716133845851007
4781,-0.00936279391016125,-0.014689878196438189,-0.017565874074002112,-0.015944152315889113
4782,-0.0051343636869952,-0.008344289530026562,-0.014233483167802635,-0.011007346441897173
4783,-0.0008505187570479,-0.0056471884780287356,-0.012421678931570555,-0.004132558701105033
4784,-0.009425809568794,-0.00996719591585488,-0.01045512679226189,-0.005054244799056945
4785,-0.00899863884414875,-0.013909218963906463,-0.010701873295239517,-0.0012724010882808187
4786,-0.0034624719822088,-0.009156068506534089,-0.01255147287559622,-0.0038625161545944413
4787,-0.0074105927868749494,-0.005546487747145641,-0.009557133761300421,-0.0016628803078913984
4788,-0.00275699237480315,-0.008310315765616659,-0.013772229683896353,-0.008060887541727166
4789,-0.009517913318887551,-0.006815920802463377,-0.011160369697703565,-0.009156068506534089
4790,-0.0108468801496535,-0.010524946348776196,-0.009573465416372823,-0.006436647727835249
4791,-0.01153053780819315,-0.007829476111569936,-0.013138590632813862,-0.00961699798912146
4792,-0.0054380384749405,-0.007390584723918047,-0.013058565780740132,-0.006137217416076299
4793,-0.01183281762527225,-0.008949851398196474,-0.01181290849332161,-0.003932325518829067
4794,-0.0051343636869952,-0.013636948719646396,-0.0092199181271692,-0.005079326945045561
4795,-0.0086651122000002,-0.009784624139016568,-0.010263092449124716,-0.008774814842877305
4796,-0.0040010622350588505,-0.011381516317810241,-0.015778081171284312,-0.015371928175185408
4797,-0.011504817444219,-0.009936372446450445,-0.010809361649955426,-0.012078839971048165
4798,-0.01560873443134465,-0.010106402696260286,-0.015443577809357435,-0.007651742877670997
4799,-0.00687758138071325,-0.00881542048637636,-0.013230788611740991,-0.00996719591585488
4800,-0.00870231133389025,-0.007116081982155516,-0.010995752115274681,-0.0056851420731969665
4801,-3.0531133177191805e-16,-0.012865026124146832,-0.018212424891567887,-0.0035520624454784544
4802,-0.008446962596213949,-0.011265452237294792,-0.009238588514415728,-0.009700172471136744
4803,-0.0034477171824052995,-0.004170236961288534,-0.01518417097849285,-0.01184316502462629
4804,-0.004210892232762799,-0.009651760101360762,-0.014662580457654248,-0.013541064265239922
4805,-0.0017390584179799,-0.011931255395319904,-0.010874687782293857,-0.009497400482197335
4806,-0.005309141716300449,-0.011125416217928442,-0.013397062289562278,-0.009965639782464439
4807,-0.0098435548835542,-0.00679990316862536,-0.008458024194271973,-0.016545130759213225
4808,-0.0097595127215445,-0.009497400482197335,-0.010319120481390446,-0.010204104913003276
4809,-0.00234230765012985,-0.01056128041488676,-0.010198257006151762,-0.010843738837068016
4810,-0.006031350258083049,-0.010224629458886983,-0.006465888870544355,-0.0037840779753747435
4811,-0.01170672471329485,-0.009887543114329232,-0.010701873295239517,-0.013891822991822955
4812,-0.0022814652957084,-0.0030406009948474207,-0.008695330981740662,-0.010355102303223545
4813,-0.002496025305264,-0.007322900100791195,-0.012583016076017011,-0.014261143969831736
4814,-0.00311364920426805,-0.0046861705231497006,-0.010922580310581777,-0.0030341131573216875
4815,-0.0009841906252933,-0.006640120152075822,-0.010701873295239517,-0.010563270434803375
4816,-0.0088006674500482,-0.0052251359891293345,-0.009069149831649831,-0.006815920802463377
4817,-0.0037954423461669,-0.013264890786682512,-0.008433365082629762,-0.005633118891895689
4818,-0.008429539662712149,-0.007417203387598048,-0.012418993413240292,-0.005420872430119603
4819,-0.009178350806860549,-0.013006829572250078,-0.010809361649955426,-0.00996719591585488
4820,-0.01020101920416385,-0.012078839971048165,-0.016782555995400586,-0.0046861705231497006
4821,-0.00736121854787705,-0.011291873101282882,-0.017547781054907424,-0.014850505272857214
4822,-0.0023025084734484497,-0.01679304058873588,-0.011725092661077607,-0.01663508882836008
4823,-0.0056698492011727,-0.010843738837068016,-0.013891823987658173,-0.0056667330869466515
4824,-0.0060353248018778,-0.006307227735850107,-0.010701873295239517,-0.012139989742137057
4825,-0.0079027739244248,-0.013421768283892604,-0.011595564158905256,-0.01143218776100735
4826,-0.0098678934287302,-0.011254716315453446,-0.010239940796521445,-0.0019210612555721207
4827,-0.0022814652957084,-0.014017186431469077,-0.010800156886114007,-0.0056851420731969665
4828,-0.011969484654199,-0.009648297907952973,-0.010701873295239517,-0.014647596454086653
4829,-0.009463157732561251,-0.013667913051466505,-0.012044985199461388,-0.012377201706496345
4830,-0.0017390584179799,-0.006143058655322546,-0.008631878579401203,-0.008344289530026562
4831,-0.0043671326555313,-0.012310606060606018,-0.01045512679226189,-0.010757760400676285
4832,-0.0113633868181418,-0.01298381109071738,-0.013402495607254844,-0.01527790641897786
4833,-0.00687758138071325,-0.0056667330869466515,-0.007741504722986209,-0.003510451100193133
4834,-0.01195771169036945,-0.013269303699952833,-0.010701873295239517,-0.00645102438849959
4835,-0.0018588897446404,-0.006456776031094444,-0.010739261841577488,-0.004893303433668547
4836,-0.0026769504097935,-0.007116081982155516,-0.014277435767602726,-0.004851939808049581
4837,-0.0040733468355907,-0.0038517970786614633,-0.008687230593480592,-0.009414815296211514
4838,-0.0058585149355939,-0.010364110367297452,-0.018746806138284368,-0.00909795772632111
4839,-0.006579808803158499,-0.01278704870455678,-0.013529235404510741,-0.013013575630245897
4840,-0.008162769335693949,-0.00622729287841485,-0.012044985199461388,-0.006637243839825901
4841,-0.0034684271278195497,-0.005521788847004033,-0.012719648258282916,-0.005887049291745022
4842,-0.00563201480753505,-0.007967872079545857,-0.011003122184373656,-0.012648982509970826
4843,-0.010706593481035549,-0.010531483131530125,-0.007767543361934165,-0.010041460039079103
4844,-0.002479674895297,-0.014627429021247694,-0.013230788611740991,-0.005744180177707246
4845,-0.0121881378267573,-0.00961699798912146,-0.013176041666666638,-0.007464111409650628
4846,-0.0028942644686952,-0.012648982509970826,-0.013769125531487373,-0.0038967181387069144
4847,-0.0080616169390889,-0.010051684547303742,-0.011736128869992266,-0.006071428571428603
4848,-0.0090091286012307,-0.00815608080478621,-0.0087828524911377,-0.006137217416076299
4849,-0.0133853711861164,-0.016938449050518903,-0.009214971080545063,-0.00437760238728041
4850,-0.01110542355813315,-0.006503232413782851,-0.012343247270227573,-0.007829476111569936
4851,-0.01267402639723465,-0.009497400482197335,-0.013230788611740991,-0.008864084803434757
4852,-0.0048478050916404,-0.0050126596128244084,-0.01211504458612683,-0.010602787788341197
4853,-0.0041924379724646,-0.009315755735198581,-0.010995752115274681,-0.005507008099566561
4854,-0.01036658601924135,-0.008402729393850103,-0.015075593034416579,-0.01350902040569521
4855,-0.005309141716300449,-0.009823515288090515,-0.01052106439240727,-0.005521788847004033
4856,-0.0107265703387327,-0.01170076558577083,-0.006774350817815153,-0.014094832614113748
4857,-0.0119802553689678,-0.006342064594356276,-0.007327380131896988,-0.008344289530026562
4858,-0.00358865871666065,-0.013318639671463933,-0.010627986084738417,-0.013062113239567663
4859,-0.0079630331475008,-0.0071889279583331675,-0.01724025606330314,-0.004991939379466098
4860,-0.0123759648866485,-0.009156068506534089,-0.007794150756346986,-0.008139765948013494
4861,-0.0065767565767566,-0.008949851398196474,-0.010701873295239517,-0.013782482419863247
4862,-0.0055135602450245,-0.010843738837068016,-0.01103882421249563,-0.006920819822157134
4863,-0.0119802553689678,-0.006708301970801973,-0.007055743652346489,-0.005887049291745022
4864,-0.0076887678400168,-0.013647599438861456,-0.008458024194271973,-0.01394641872204179
4865,-0.0060353248018778,-0.010625956935480754,-0.01545554614139804,-0.006342064594356276
4866,-0.0055135602450245,-0.012938165687716621,-0.015351674127494348,-0.010629860364808475
